Pfizer Expects Vaccine Results by End of October,"Pfizer’s chief executive, Dr. Albert Bourla, said the drug-making company is in a “very advanced stage” and should know by the end of October whether the coronavirus vaccine they are developing is safe and effective.",By Reuters,The New York Times,2020-09-03T17:49:55+0000,https://www.nytimes.com/video/us/politics/100000007323276/pfizer-coronavirus-vaccine-october.html
F.D.A. to Release Stricter Guidelines for Emergency Vaccine Authorization,The new guidelines underscore the fact that a vaccine is highly unlikely before the election.,By Noah Weiland and Sharon LaFraniere,The New York Times,2020-09-22T21:48:34+0000,https://www.nytimes.com/2020/09/22/health/covid-19-vaccine-fda-guidelines.html
"‘It Won’t Be Politics,’ F.D.A. Chief Says of Vaccine Approval Process","Dr. Stephen M. Hahn, the commissioner of the Food and Drug Administration, told lawmakers he was confident that the development of a coronavirus vaccine would be safe from political interference.",By Reuters,Reuters,2020-09-23T19:24:32+0000,https://www.nytimes.com/video/us/politics/100000007357203/hahn-politics-fda-vacinne-coronavirus.html
"15% of Virus Tests Are Positive, and Few Wear Masks in One Orthodox Suburb",Several towns with large ultra-Orthodox Jewish populations are seeing coronavirus case rates that are among the highest in New York.,By Sarah Maslin Nir and Sharon Otterman,The New York Times,2020-10-09T18:57:41+0000,https://www.nytimes.com/2020/10/09/nyregion/orthodox-jews-covid-rockland-orange-ny.html
The Coronavirus Unveiled,Scientists around the world have captured detailed images of the coronavirus.,By Carl Zimmer,The New York Times,2020-10-09T14:00:03+0000,https://www.nytimes.com/interactive/2020/health/coronavirus-unveiled.html
Trump’s Covid Treatments Were Tested in Cells Derived From Fetal Tissue,"The “cell lines” used to develop monoclonal antibodies, as well as remdesivir and vaccines, began with fetal tissue decades ago.",By Apoorva Mandavilli and Nathalia Holt,The New York Times,2020-10-08T23:17:25+0000,https://www.nytimes.com/2020/10/08/health/trump-covid-fetal-tissue.html
Should We Fast-Track a Vaccine for the Coronavirus?,It’s complicated.,By William B. Schultz,The New York Times,2020-09-17T09:00:13+0000,https://www.nytimes.com/2020/09/17/opinion/coronavirus-vaccine.html
A Covid-19 Vaccine for Children May Not Arrive Before Fall 2021,"While scientists are rushing to develop an immunization for adults, no one has started the process yet for children.",By Carl Zimmer,The New York Times,2020-09-21T19:38:55+0000,https://www.nytimes.com/2020/09/21/parenting/kids-vaccine-coronavirus.html
When Will You Be Able to Get a Coronavirus Vaccine?,"Despite the president’s repeated claims that a vaccine will be available in October, scientists, companies and federal officials all say that most people won’t get one until well into next year.",By Katie Thomas and Jesse Drucker,The New York Times,2020-09-17T17:27:27+0000,https://www.nytimes.com/2020/09/17/health/covid-vaccine-when-available.html
"How to Ship a Vaccine at –80°C, and Other Obstacles in the Covid Fight",Developing an effective vaccine is the first step. Then comes the question of how to deliver hundreds of millions of doses that may need to be kept at arctic temperatures.,By David Gelles,The New York Times,2020-09-18T20:15:11+0000,https://www.nytimes.com/2020/09/18/business/coronavirus-covid-vaccine-cold-frozen-logistics.html
Moderna and Pfizer Reveal Secret Blueprints for Coronavirus Vaccine Trials,The companies hope to earn the trust of the public and of scientists who have clamored for details of the studies.,By Denise Grady and Katie Thomas,The New York Times,2020-09-17T12:29:22+0000,https://www.nytimes.com/2020/09/17/health/covid-moderna-vaccine.html
Pay People to Get Vaccinated,"Once a reliable vaccine exists, it won’t stop the pandemic unless most people are willing to take it. Economics provides a solution.",By N. Gregory Mankiw,The New York Times,2020-09-09T17:31:51+0000,https://www.nytimes.com/2020/09/09/business/pay-people-vaccine-coronavirus.html
"As Europe’s Coronavirus Cases Rise, So Do Voices Crying Hoax","As health officials warn of a second major wave, growing numbers of people are dismissing the threat as media hype and sometimes embracing conspiracy theories.",By Megan Specia,The New York Times,2020-09-28T12:57:29+0000,https://www.nytimes.com/2020/09/28/world/europe/europe-coronavirus-protests.html
Gerald Ford Rushed Out a Vaccine. It Was a Fiasco.,Trump should keep that in mind as he pushes for a coronavirus shot.,By Rick Perlstein,The New York Times,2020-09-02T20:14:16+0000,https://www.nytimes.com/2020/09/02/opinion/coronavirus-vaccine-trump.html
"Trump Pressed for Plasma Therapy. Officials Worry, Is an Unvetted Vaccine Next?",New details of how the president has demanded faster action from health agencies help explain the intensifying concern that he could demand pre-Election Day approval of a vaccine.,"By Sharon LaFraniere, Noah Weiland and Michael D. Shear",The New York Times,2020-09-12T16:09:39+0000,https://www.nytimes.com/2020/09/12/us/politics/trump-coronavirus-treatment-vaccine.html
AstraZeneca Pauses Vaccine Trial for Safety Review,The company halted late-stage trials of its coronavirus vaccine because of a serious suspected adverse reaction in a participant.,By Katherine J. Wu and Katie Thomas,The New York Times,2020-09-09T01:32:37+0000,https://www.nytimes.com/2020/09/08/health/coronavirus-astrazeneca-vaccine-safety.html
"Missed Vaccines, Skipped Colonoscopies: Preventive Care Plummets","Nonurgent medical procedures have seemed worth postponing in a pandemic. This could pose long-term risks, health officials fear.",By Sarah Kliff,The New York Times,2020-09-11T09:00:24+0000,https://www.nytimes.com/2020/09/11/upshot/pandemic-decline-preventive-care.html
9 Drug Companies Pledge to ‘Stand With Science’ on Coronavirus Vaccines,The joint statement by competitors was seen as an effort to restore public trust as President Trump has pushed for a vaccine before the presidential election.,By Katie Thomas,The New York Times,2020-09-08T22:10:27+0000,https://www.nytimes.com/2020/09/08/health/9-drug-companies-pledge-coronavirus-vaccine.html
Exercise May Boost Your Vaccine Response,Two new studies of elite athletes found that working out amplifies the immune response to a flu shot.,By Gretchen Reynolds,The New York Times,2020-08-26T09:00:15+0000,https://www.nytimes.com/2020/08/26/well/move/exercise-may-boost-your-vaccine-response.html
Young People Are Spreading the Virus,And New York City is still struggling with the logistics of its hybrid reopening.,By Amelia Nierenberg and Adam Pasick,The New York Times,2020-09-25T16:41:33+0000,https://www.nytimes.com/2020/09/25/us/young-people-virus-spread.html
What Have We Learned About Coronavirus Immunity?,Antibodies are only part of the picture.,By Spencer Bokat-Lindell,The New York Times,2020-09-24T22:20:03+0000,https://www.nytimes.com/2020/09/24/opinion/coronavirus-immunity-vaccine.html
What if the First Coronavirus Vaccines Aren’t the Best?,"Dozens of research groups around the world are playing the long game, convinced that their experimental vaccines will be cheaper and more powerful than the ones leading the race today.",By Carl Zimmer,The New York Times,2020-08-27T09:00:28+0000,https://www.nytimes.com/2020/08/27/health/covid-19-vaccines.html
What We Know About the C.D.C.’s Covid-19 Vaccine Plans,"The agency told public health agencies that two unidentified vaccines might be ready by October or November. We explain how vaccine trials work, when one might be ready, and who may get them first.",By Carl Zimmer and Katie Thomas,The New York Times,2020-09-02T22:46:28+0000,https://www.nytimes.com/article/covid-vaccine-a-b.html
C.D.C. Director Projects 700 Million Covid-19 Doses by April,"In his Senate testimony, Dr. Robert R. Redfield said that some Americans will not be able to access a coronavirus vaccine until July 2021.",By Reuters,Reuters,2020-09-23T20:18:36+0000,https://www.nytimes.com/video/us/politics/100000007357393/-redfield-coronavirus-vaccines-available-april-2021.html
‘You Are Not Listening’: Fauci Slams Rand Paul,"During a hearing on the coronavirus vaccine, Dr. Anthony S. Fauci criticized Senator Rand Paul’s criticisms of measures to prevent the virus’ spread.",By Reuters,Reuters,2020-09-23T18:45:23+0000,https://www.nytimes.com/video/us/politics/100000007357149/fauci-confronts-rand-paul-in-coronavirus-hearing.html
"Russia, Expecting Plaudits for Vaccine, Is Miffed by Its Cool Reception","Russian officials and scientists dismiss warnings about safety as Western jealousy and sour grapes. But only 24 percent of Russian doctors would take the vaccine, one survey shows.",By Andrew E. Kramer,The New York Times,2020-08-23T20:21:06+0000,https://www.nytimes.com/2020/08/23/world/europe/russia-coronavirus-vaccine.html
A Vaccine That Stops Covid-19 Won’t Be Enough,The best vaccines don’t just prevent a disease; they also prevent the pathogen causing the disease from being transmitted. So why aren’t we focusing more on those?,By Adam Finn and Richard Malley,The New York Times,2020-08-24T09:01:08+0000,https://www.nytimes.com/2020/08/24/opinion/coronavirus-vaccine-prevention.html
These Coronavirus Trials Don’t Answer the One Question We Need to Know,We may not find out whether the vaccines prevent moderate or severe cases of Covid-19.,By Peter Doshi and Eric Topol,The New York Times,2020-09-22T17:05:44+0000,https://www.nytimes.com/2020/09/22/opinion/covid-vaccine-coronavirus.html
"Novak Djokovic on Coronavirus, Vaccines and His Ill-Fated Adria Tour",He’s monitoring his health closely in the run up to the United States Open. He’s not against all vaccines but wouldn’t want to be forced to take one to play. And he says he had good intentions with his tour that became a coronavirus cluster.,By Christopher Clarey,The New York Times,2020-08-20T09:00:26+0000,https://www.nytimes.com/2020/08/20/sports/tennis/djokovic-us-open.html
C.D.C. Tells States How to Prepare for Covid-19 Vaccine by Early November,"As President Trump pushes the possibility of a vaccine this year, the C.D.C. has outlined technical scenarios to state public health officials for an unidentified Vaccine A and Vaccine B.","By Sheila Kaplan, Katherine J. Wu and Katie Thomas",The New York Times,2020-09-02T18:34:27+0000,https://www.nytimes.com/2020/09/02/health/covid-19-vaccine-cdc-plans.html
Vaccines for the Palestinians,The American Jewish Committee says Israel has donated from its own supply while facilitating other deliveries. Also: Truth and the political divide; reopening restaurants; boredom in the pandemic.,,The New York Times,2021-02-26T18:49:32+0000,https://www.nytimes.com/2021/02/26/opinion/letters/palestinians-vaccines-israel.html
"Gates Offers Grim Global Health Report, and Some Optimism","The Covid-19 pandemic has set back public health efforts by years. But in an interview, the tech philanthropist expressed hope about new avenues for foreign aid",By Donald G. McNeil Jr,The New York Times,2020-09-15T03:00:10+0000,https://www.nytimes.com/2020/09/14/health/coronavirus-gates-foundation-health.html
How Flu Shots Can Help in the Fight Against Covid-19,Experts worry that the two diseases could overwhelm the health care system and create a new shortage of hospital beds and personal protective equipment.,By Jane E. Brody,The New York Times,2020-09-14T09:00:14+0000,https://www.nytimes.com/2020/09/14/well/live/how-flu-shots-can-help-in-the-fight-against-covid-19.html
Indian Billionaires Bet Big on Head Start in Coronavirus Vaccine Race,"The world’s largest vaccine producer, the Serum Institute, announced a plan to make hundreds of millions of doses of an unproven inoculation. It’s a gamble with a huge upside. And huge risks.",By Jeffrey Gettleman,The New York Times,2020-08-01T09:00:27+0000,https://www.nytimes.com/2020/08/01/world/asia/coronavirus-vaccine-india.html
